target,model,test_subject,n,mae,rmse,pearson,spearman,ccc,balanced_accuracy,macro_f1,auroc,dev_rmse,dev_mae,dev_pearson,dev_spearman,dev_sign_acc,pred_dev_std
valence,stimulus_only,27,32,1.0403225806451613,1.3065636152706914,0.8615460240890016,0.8546099402867805,0.8482869534496099,0.8452380952380952,0.8423645320197044,0.9603174603174603,1.3065636152706914,1.0403225806451613,,,0.0,0.0
valence,stimulus_only,28,32,1.0181451612903225,1.2752203396559423,0.8236257915520524,0.8248647334839991,0.7797105503189111,0.875,0.8423645320197044,0.975,1.2752203396559423,1.0181451612903225,,,0.0,0.0
valence,stimulus_only,29,32,0.7414314516129032,0.9792037966849636,0.9261693100661718,0.9241859422826492,0.9054954009684828,0.96875,0.9687194525904204,1.0,0.9792037966849636,0.7414314516129032,,,0.0,0.0
valence,stimulus_only,30,32,0.8356854838709676,0.9805105223786827,0.9379974670758721,0.8751374668635553,0.9194312085863741,0.9372549019607843,0.9372549019607843,0.9921568627450981,0.9805105223786827,0.8356854838709677,,,0.0,0.0
valence,stimulus_only,31,32,1.438508064516129,1.6415104177594801,0.9646127020985076,0.9161207331651278,0.8448737386560656,0.96875,0.9687194525904204,1.0,1.6415104177594801,1.438508064516129,,,0.0,0.0
valence,stimulus_only,32,32,0.888608870967742,1.067296131717133,0.8963117720951916,0.87827351773193,0.8785526266750683,0.875,0.8423645320197044,0.9291666666666667,1.067296131717133,0.888608870967742,,,0.0,0.0
valence,stimulus_only,33,32,0.686491935483871,0.8017706893454289,0.9343139008328094,0.9289440751663227,0.925660007868904,0.8299595141700404,0.8117647058823529,0.9757085020242915,0.8017706893454289,0.686491935483871,,,0.0,0.0
valence,stimulus_only,34,32,1.164818548387097,1.3695290126321555,0.877199258764556,0.8860229676758531,0.8090887933843264,0.8409090909090908,0.7757757757757757,0.9727272727272728,1.3695290126321555,1.164818548387097,,,0.0,0.0
valence,stimulus_only,35,32,0.7444556451612903,0.8910241143900415,0.9231548791961848,0.913888347462997,0.9182401955356899,0.8947368421052632,0.8745098039215686,0.979757085020243,0.8910241143900415,0.7444556451612903,,,0.0,0.0
valence,stimulus_only,36,32,0.871975806451613,1.0204401633369262,0.952858933387899,0.9472029644614396,0.91835033093206,0.8947368421052632,0.8745098039215686,0.9878542510121457,1.0204401633369262,0.871975806451613,,,0.0,0.0
valence,stimulus_only,37,32,1.122983870967742,1.2260783336006187,0.9324066298630631,0.9250128716174963,0.7595713178206379,0.8260869565217391,0.7408906882591093,0.9637681159420289,1.2260783336006187,1.122983870967742,,,0.0,0.0
valence,stimulus_only,38,32,1.385584677419355,1.6108025634891396,0.7087267234242455,0.7482941895497968,0.6972603353672202,0.7878787878787878,0.746031746031746,0.8917748917748918,1.6108025634891396,1.385584677419355,,,0.0,0.0
valence,stimulus_only,39,32,0.9924395161290323,1.1755363588632064,0.9250073263216803,0.8975086558660758,0.8919926973407372,0.9411764705882353,0.9375,0.9686274509803922,1.1755363588632064,0.9924395161290323,,,0.0,0.0
valence,stimulus_only,40,32,1.2253024193548385,1.426675927235319,0.9319376503137341,0.911521538031714,0.8646066174691214,0.8784313725490196,0.875,0.9568627450980393,1.426675927235319,1.2253024193548387,,,0.0,0.0
valence,stimulus_only,41,32,1.2570564516129032,1.5324278343980433,0.744149958586994,0.787929511430954,0.6501285686428164,0.8571428571428572,0.8095238095238095,0.9567099567099567,1.5324278343980433,1.2570564516129032,,,0.0,0.0
valence,stimulus_only,42,32,0.8825604838709677,1.0730391028443886,0.9550430392765968,0.8914646584095169,0.9134110394153917,0.96875,0.9687194525904204,0.99609375,1.0730391028443886,0.8825604838709676,,,0.0,0.0
valence,stimulus_only,43,32,0.9420362903225805,1.0653749285080085,0.9514252587630226,0.9288917024558039,0.9127015229259563,0.96875,0.9687194525904204,0.98046875,1.0653749285080085,0.9420362903225806,,,0.0,0.0
valence,stimulus_only,44,32,1.3150201612903225,1.551526240789527,0.8137530874760048,0.8164499982635804,0.7727112057799143,0.8947368421052632,0.8745098039215686,0.951417004048583,1.551526240789527,1.3150201612903225,,,0.0,0.0
valence,stimulus_only,45,32,0.7525201612903227,0.9413358052974866,0.9060554036542894,0.8772193258743899,0.9041056149976673,0.8947368421052632,0.8745098039215686,0.9676113360323887,0.9413358052974866,0.7525201612903227,,,0.0,0.0
valence,stimulus_only,46,32,1.1199596774193548,1.3444300634951423,0.9022970737641547,0.8907610229943452,0.8615328996064323,0.875,0.8423645320197044,0.9416666666666667,1.3444300634951423,1.1199596774193548,,,0.0,0.0
valence,stimulus_only,47,32,1.5519153225806452,1.8138910213562776,0.8306075032362703,0.8385162839805926,0.7771184011511924,0.8299595141700404,0.8117647058823529,0.9453441295546559,1.8138910213562776,1.5519153225806452,,,0.0,0.0
valence,stimulus_only,48,32,0.8351814516129032,1.0440083806940523,0.9156274603870709,0.911793242320702,0.8980285155540683,0.8784313725490196,0.875,0.9607843137254902,1.0440083806940523,0.8351814516129032,,,0.0,0.0
valence,stimulus_only,49,32,1.1310483870967742,1.3329525449140025,0.8336429857786507,0.835676878120201,0.731072294408383,0.8571428571428572,0.8095238095238095,0.9069264069264069,1.3329525449140025,1.1310483870967742,,,0.0,0.0
valence,stimulus_only,50,32,1.1547379032258065,1.2866157693255633,0.9672093563941468,0.9572243610768556,0.8925953988897438,0.9411764705882353,0.9375,1.0,1.2866157693255633,1.1547379032258065,,,0.0,0.0
valence,stimulus_only,52,32,1.2358870967741935,1.5125805677667,0.7823572050296049,0.7589824829572485,0.750234463038042,0.7878787878787878,0.746031746031746,0.8506493506493507,1.5125805677666997,1.2358870967741935,,,0.0,0.0
valence,stimulus_only,53,32,0.9208669354838709,1.117921278029436,0.9434256898467938,0.9099429949294116,0.8952338699454937,0.9166666666666667,0.906158357771261,0.9761904761904762,1.117921278029436,0.920866935483871,,,0.0,0.0
valence,stimulus_only,54,32,1.0932459677419357,1.4427400196528868,0.8113994042385747,0.8344108319672651,0.8028321779493479,0.8531746031746033,0.8435972629521017,0.9722222222222222,1.4427400196528868,1.0932459677419357,,,0.0,0.0
valence,stimulus_only,55,32,1.0015120967741937,1.303620364059265,0.8343983189289959,0.8756624196901942,0.8042566818781314,0.8947368421052632,0.8745098039215686,0.9838056680161943,1.303620364059265,1.0015120967741935,,,0.0,0.0
valence,stimulus_only,56,32,0.8644153225806452,1.0985109884654758,0.9228221709057491,0.8854194809660154,0.9004788429459502,0.9411764705882353,0.9375,0.9921568627450981,1.0985109884654758,0.8644153225806451,,,0.0,0.0
valence,stimulus_only,57,32,1.1633064516129032,1.306171564966866,0.9357541313678465,0.9189961045829611,0.8695385403450053,0.9722222222222222,0.9684729064039409,0.9880952380952381,1.306171564966866,1.1633064516129035,,,0.0,0.0
valence,stimulus_only,58,32,0.8346774193548387,1.01439944967274,0.9058262036219726,0.8974096094567731,0.8967085099641939,0.84375,0.8435972629521017,0.94140625,1.01439944967274,0.8346774193548387,,,0.0,0.0
valence,stimulus_only,59,32,1.1154233870967742,1.3881015443772842,0.8139054960134012,0.8320801973230201,0.8094550155380809,0.8083333333333333,0.7793103448275862,0.9041666666666667,1.3881015443772842,1.1154233870967742,,,0.0,0.0
valence,stimulus_only,60,32,1.0912298387096773,1.2498666682272446,0.9365309095696591,0.9159804879307853,0.8876724127978474,0.9166666666666667,0.906158357771261,0.9880952380952381,1.2498666682272448,1.0912298387096775,,,0.0,0.0
valence,stimulus_only,61,32,1.486391129032258,1.796584786883719,0.9245718728211336,0.878894809310882,0.7980118384135406,0.9473684210526316,0.9365079365079365,0.979757085020243,1.796584786883719,1.486391129032258,,,0.0,0.0
valence,stimulus_only,62,32,1.1244959677419355,1.2933652382208536,0.9017688423353323,0.8759279144645141,0.8609266151963054,0.9722222222222222,0.9684729064039409,1.0,1.2933652382208536,1.1244959677419355,,,0.0,0.0
valence,stimulus_only,63,32,0.925907258064516,1.1374506141295835,0.9185405998609216,0.9126073081799048,0.8950883756190414,0.8947368421052632,0.8745098039215686,0.9919028340080972,1.1374506141295835,0.9259072580645161,,,0.0,0.0
valence,stimulus_only,64,32,0.9959677419354839,1.2210553618366922,0.8780768654201265,0.8475350823686865,0.8482305166291902,0.8260869565217391,0.7408906882591093,0.8792270531400966,1.2210553618366922,0.9959677419354839,,,0.0,0.0
valence,stimulus_only,65,32,0.8140120967741935,0.9601897859684009,0.9453700665497249,0.9474030066230439,0.9238197533003781,0.8784313725490196,0.875,0.9764705882352941,0.960189785968401,0.8140120967741935,,,0.0,0.0
valence,emg_expanded_ridge_direct,1,32,2.283784390195315,2.6882992566917823,-0.2020775300324991,-0.12963660067405014,-0.09741976572717304,0.425,0.3469387755102041,0.4083333333333333,2.6882992566917823,2.283784390195315,-0.10413658952773182,-0.14850124312560956,0.5,2.321180376073773
valence,emg_expanded_ridge_direct,2,32,2.6358370898216354,3.119409683131623,-0.13831028944556847,-0.2218239161413165,-0.08351644475838209,0.40283400809716596,0.4009852216748768,0.3967611336032389,3.119409683131623,2.6358370898216354,-0.2786463545410195,-0.39230064820493066,0.375,2.347711259335915
valence,emg_expanded_ridge_direct,3,32,2.3900684169930377,2.6652426328149583,0.23266890600228382,0.19431689265424215,0.08001782978808365,0.475,0.3913913913913914,0.4791666666666667,2.6652426328149583,2.3900684169930377,-0.15710594316591875,-0.18240146960930184,0.375,2.1143770817164174
valence,emg_expanded_ridge_direct,5,32,2.711066372874821,3.127419478167173,-0.06504549095816947,-0.0333288897775803,-0.01903682689732126,0.4375,0.30434782608695654,0.41015625,3.127419478167173,2.711066372874821,-0.16338780959701488,-0.2649188843413651,0.40625,2.329442353626029
valence,emg_expanded_ridge_direct,6,32,2.762087160434791,3.0683218919233095,0.07398996691347892,0.16462456374363135,0.028553101621030162,0.5823529411764705,0.5733333333333333,0.5843137254901961,3.0683218919233095,2.762087160434791,-0.6894896216609777,-0.6596388552665965,0.15625,2.1514590617002347
valence,emg_expanded_ridge_direct,7,32,1.7832337155501485,2.059561169191699,-0.2876811859880365,-0.3572316572137186,-0.09572605643046378,0.2833333333333333,0.24705882352941178,0.20833333333333334,2.059561169191699,1.7832337155501485,0.5320657975840775,0.5276861374228591,0.78125,2.309542526213147
valence,emg_expanded_ridge_direct,8,32,2.402076484351291,2.8063781975491566,-0.1432955029009984,-0.1751231580214019,-0.045537269578519626,0.5,0.4980392156862745,0.50390625,2.8063781975491566,2.402076484351291,-0.3990869443801996,-0.4857483294161461,0.34375,2.2619901822089608
valence,emg_expanded_ridge_direct,9,32,2.4216710912715307,2.672850481484012,-0.06536522307139438,-0.015471402314786085,-0.02240105345716828,0.5083333333333333,0.4682306940371457,0.4625,2.672850481484012,2.4216710912715307,-0.17416019845529113,-0.18975158843827883,0.40625,2.2308397602358023
valence,emg_expanded_ridge_direct,10,32,2.1357108340356854,2.539294812820571,-0.24162125065223383,-0.21731981724768015,-0.07358324470744453,0.35833333333333334,0.3552492046659597,0.37916666666666665,2.539294812820571,2.1357108340356854,-0.03342296655314936,-0.11274060684394036,0.5,2.300187623505946
valence,emg_expanded_ridge_direct,11,32,2.8447549133648984,3.2875979877996366,-0.21993596814798047,-0.13451611209721095,-0.06195187497176525,0.5436507936507937,0.530791788856305,0.48412698412698413,3.2875979877996366,2.8447549133648984,-0.46496875737462373,-0.4831378299120234,0.25,2.3346717374256176
valence,emg_expanded_ridge_direct,12,32,1.4937954638569302,1.86850476737576,0.19694258456627506,0.17269453204864788,0.11630945283654741,0.5436507936507937,0.530791788856305,0.5555555555555556,1.86850476737576,1.4937954638569302,0.5231449503974399,0.4515123815554879,0.5625,2.1923669320386137
valence,emg_expanded_ridge_direct,13,32,1.543174878303983,1.9441481063968133,-0.09415164534709985,-0.09269102531866792,-0.03605031340874172,0.5151515151515151,0.5151515151515151,0.47619047619047616,1.9441481063968133,1.543174878303983,0.5642415625444559,0.6113657297960017,0.78125,2.25692681903385
valence,emg_expanded_ridge_direct,14,32,1.7151746608432321,2.3235871349760253,0.19709728384208547,-0.005626848371599183,0.12235930942431798,0.5020242914979757,0.4,0.5020242914979757,2.3235871349760253,1.7151746608432321,0.183144411678215,0.12135655565965611,0.65625,2.2251170492266574
valence,emg_expanded_ridge_direct,15,32,1.427082950328009,1.7661111485003707,0.07923577936287841,0.08111582097062744,0.030217506884259695,0.4818181818181818,0.4514285714285714,0.4727272727272727,1.7661111485003707,1.427082950328009,0.6057090944221561,0.5792319701717064,0.78125,2.1901518416009638
valence,emg_expanded_ridge_direct,16,32,1.7880748338783685,2.043777946315208,0.06070775501488256,0.06347920006357055,0.03149731330299361,0.4716599190283401,0.43859649122807015,0.5546558704453441,2.043777946315208,1.7880748338783685,0.49121619463182076,0.49312558115479593,0.71875,2.3340898340325444
valence,emg_expanded_ridge_direct,17,32,2.219087130714418,2.717339713992785,-0.145597322485637,-0.14666083253833959,-0.03801424275152831,0.5317460317460317,0.5151515151515151,0.49206349206349204,2.717339713992785,2.219087130714418,-0.1469433298557317,-0.24436297385849184,0.46875,2.2650164629501894
valence,emg_expanded_ridge_direct,18,32,2.474384474991014,2.8830686587292593,0.0699362069176169,0.06260524407312267,0.020608143216261227,0.5587044534412955,0.5555555555555556,0.5384615384615384,2.8830686587292593,2.474384474991014,-0.05740761699493092,-0.20608728925062322,0.4375,2.164814296855461
valence,emg_expanded_ridge_direct,19,32,1.712182278297118,2.009799780847662,0.2180064583619706,0.24215703155866258,0.07160785694885698,0.623015873015873,0.6101882613510521,0.6428571428571429,2.009799780847662,1.712182278297118,0.48151656293679695,0.4164604545032014,0.59375,2.218851169674751
valence,emg_expanded_ridge_direct,20,32,2.1822814723579067,2.5376250039628223,-0.24845783298854135,-0.23812345907322677,-0.09911586260923767,0.30952380952380953,0.28888888888888886,0.2727272727272727,2.5376250039628223,2.1822814723579067,-0.07840623514865573,-0.2387019982093131,0.40625,2.2835224255477518
valence,emg_expanded_ridge_direct,21,32,2.3898051199625767,2.7530448965637446,0.3028745493694829,0.35283704245421127,0.10166173523525185,0.6619433198380567,0.6532019704433498,0.680161943319838,2.7530448965637446,2.3898051199625767,-0.5292196568712713,-0.5764048251690326,0.3125,2.045290712295497
valence,emg_expanded_ridge_direct,22,32,1.7800620970062784,2.151250174837641,-0.30090886805200623,-0.28895729112837065,-0.1447357937605763,0.4523809523809524,0.37254901960784315,0.42424242424242425,2.151250174837641,1.7800620970062784,0.4585796423512396,0.47511685654590585,0.6875,2.405549418677114
valence,emg_expanded_ridge_direct,23,32,2.367337882036484,2.760513321980193,-0.2617132246832397,-0.22110336509183096,-0.12502917595646948,0.46031746031746035,0.4285714285714286,0.39285714285714285,2.760513321980193,2.367337882036484,-0.12375040410738833,-0.17858453712642972,0.375,2.4399159818062026
valence,emg_expanded_ridge_direct,24,32,1.6986838860439146,2.1654710202183947,0.0698200528195998,0.10895748567924911,0.02867850320218738,0.4636363636363636,0.45893719806763283,0.6409090909090909,2.1654710202183947,1.6986838860439146,0.2845913388102119,0.18093492513003107,0.65625,2.1681121108910935
valence,emg_expanded_ridge_direct,25,32,2.4816685567679504,2.7931769958341133,0.0916541958966475,0.20635747779736027,0.035573669151527036,0.3968253968253968,0.34545454545454546,0.6150793650793651,2.7931769958341133,2.4816685567679504,-0.10230019789817635,-0.16552103451425657,0.40625,2.174162438401307
valence,emg_expanded_ridge_direct,26,32,2.988228259386552,3.382256683890633,-0.3337633228784532,-0.299779480050108,-0.20524244543593134,0.425,0.4056695992179863,0.30416666666666664,3.382256683890633,2.988228259386552,-0.13985357706262608,-0.17963523125578232,0.28125,2.737254766473612
valence,emg_expanded_ridge_direct,27,32,2.485854312576364,3.193178509006972,-0.07312374286359337,-0.0185892154728674,-0.034775482963885,0.4722222222222222,0.3469387755102041,0.44841269841269843,3.193178509006972,2.485854312576364,-0.03938240390467491,-0.06342223470867416,0.625,2.387148832367137
valence,emg_expanded_ridge_direct,28,32,1.4022757985742336,1.5885284117191683,0.16292980576298557,0.18060768227669802,0.09908943770570758,0.5833333333333334,0.5844155844155844,0.6208333333333333,1.5885284117191683,1.4022757985742336,0.6793223112771339,0.6383057423244012,0.78125,2.1477936003352216
valence,emg_expanded_ridge_direct,29,32,1.9081612804659043,2.265837785608717,0.3201682552471509,0.33134808706692914,0.11553754963500647,0.625,0.6,0.69921875,2.265837785608717,1.9081612804659043,0.12753773004899027,0.10981758596572852,0.53125,2.0915525311816823
valence,emg_expanded_ridge_direct,30,32,2.4297028160239984,2.648344171174011,0.20811879373266784,0.1162389499462713,0.053020879100058295,0.43333333333333335,0.28888888888888886,0.6,2.648344171174011,2.4297028160239984,-0.3074647719963803,-0.2964524816470501,0.3125,2.1498178079514396
valence,emg_expanded_ridge_direct,31,32,3.3184013506031347,3.5358953318401096,0.06298586848261019,0.07329381185239191,0.013241798643500726,0.5,0.5,0.546875,3.5358953318401096,3.3184013506031347,-0.7685359621965842,-0.7014392051834347,0.09375,2.1944590515388267
valence,emg_expanded_ridge_direct,32,32,1.8575437416815435,2.3099549312107426,0.01943624190364919,0.11166856326371033,0.01372076248051511,0.6166666666666667,0.611336032388664,0.5458333333333333,2.3099549312107426,1.8575437416815435,0.4285006235532818,0.37195234355504875,0.71875,2.5057411069950244
valence,emg_expanded_ridge_direct,33,32,1.9389736962556774,2.2167423451263235,-0.17396807060116198,-0.11292666186401504,-0.07013575328387073,0.5,0.37254901960784315,0.39271255060728744,2.2167423451263235,1.9389736962556774,0.4668344079293599,0.45114574543567026,0.6875,2.332485929996616
valence,emg_expanded_ridge_direct,34,32,1.9045002839150666,2.3526277402438374,-0.013221616159009814,0.08229713636432207,-0.007684148445965397,0.4954545454545455,0.4909862142099682,0.65,2.3526277402438374,1.9045002839150666,0.37490707474531243,0.4145201366753125,0.65625,2.3776233793255326
valence,emg_expanded_ridge_direct,35,32,2.173406608307493,2.77188955905319,-0.24860950978630342,-0.17123980087501434,-0.17946933105142712,0.4757085020242915,0.3552492046659597,0.46963562753036436,2.77188955905319,2.173406608307493,0.17071266372537305,0.125,0.53125,2.6829473727571376
valence,emg_expanded_ridge_direct,36,32,2.538711257582169,2.8855090763715445,-0.10109647091341654,-0.17771649822837038,-0.028085227703861924,0.47368421052631576,0.36,0.38461538461538464,2.8855090763715445,2.538711257582169,-0.4635166756231688,-0.41837016890449497,0.40625,2.287608248602993
valence,emg_expanded_ridge_direct,37,32,0.9969122129459539,1.1948480400143182,0.152004530457847,0.14555622448457048,0.10706515358289717,0.5048309178743962,0.4909862142099682,0.42028985507246375,1.1948480400143182,0.9969122129459539,0.9103152959561688,0.8604949732121235,0.96875,2.171347513441667
valence,emg_expanded_ridge_direct,38,32,1.8188412701944814,2.2543103051154976,-0.6392160565434527,-0.5413795083485273,-0.29966507801052217,0.4004329004329005,0.39756367663344405,0.19913419913419914,2.2543103051154976,1.8188412701944814,0.4393528500834705,0.39233661764049926,0.75,2.4332445348817067
valence,emg_expanded_ridge_direct,39,32,2.699037628478452,3.097691815698547,-0.33458341604275654,-0.1698287188594759,-0.14073031701397334,0.43529411764705883,0.43529411764705883,0.3568627450980392,3.097691815698547,2.699037628478452,-0.36465701014063584,-0.44538123167155425,0.375,2.4756718887615317
valence,emg_expanded_ridge_direct,40,32,2.868296407525956,3.1074157815674437,0.2560433268485344,0.2163722154272787,0.1033939721728792,0.5764705882352942,0.5465587044534412,0.5686274509803921,3.1074157815674437,2.868296407525956,-0.575034888838421,-0.5971954932972845,0.15625,2.061822091624174
valence,emg_expanded_ridge_direct,41,32,0.9866700384120772,1.3313177761445685,0.15374626501217684,0.07473595194394299,0.09009835379010472,0.5541125541125541,0.5,0.5844155844155844,1.3313177761445685,0.9866700384120772,0.7966281635873209,0.7171402503634059,0.875,2.1696271864803984
valence,emg_expanded_ridge_direct,42,32,2.610106105514072,2.9146539818093937,0.13070079359074158,0.08452045638147816,0.06183457169337202,0.625,0.6235294117647059,0.52734375,2.9146539818093937,2.610106105514072,-0.5633399106262562,-0.6063049853372433,0.21875,2.184978705893665
valence,emg_expanded_ridge_direct,43,32,2.510818097121428,2.8304062609022247,0.16507926035334566,0.23701987363804833,0.06469807001300067,0.65625,0.6559139784946236,0.63671875,2.8304062609022247,2.510818097121428,-0.47279608682663093,-0.5078841558934398,0.3125,2.183116184887674
valence,emg_expanded_ridge_direct,44,32,1.8309279904927607,2.3104483099214552,0.16867905925895285,0.18572277769730008,0.05739461662051855,0.6214574898785425,0.5933528836754643,0.562753036437247,2.3104483099214552,1.8309279904927607,0.23168720632724515,0.2230776290186603,0.59375,2.136148542652434
valence,emg_expanded_ridge_direct,45,32,1.9250011881840856,2.29776893215419,-0.11007732988462832,-0.05290821083162714,-0.048735806905882445,0.5546558704453441,0.4817813765182186,0.4939271255060729,2.29776893215419,1.9250011881840856,0.3215381072403016,0.34408799844890414,0.6875,2.336719558677454
valence,emg_expanded_ridge_direct,46,32,2.6409474594653637,3.0556861459526226,-0.18368611461699574,-0.15231587823069728,-0.07808794938276674,0.39166666666666666,0.3913913913913914,0.37083333333333335,3.0556861459526226,2.6409474594653637,-0.2925852759546436,-0.29912023460410553,0.21875,2.3982849394892276
valence,emg_expanded_ridge_direct,47,32,2.7735401996732816,3.138442689327511,0.35352981707537656,0.35751350033449997,0.09129226785681419,0.5526315789473684,0.39756367663344405,0.6477732793522267,3.138442689327511,2.7735401996732816,-0.21356398003486696,-0.2645522146052525,0.375,2.072810717348887
valence,emg_expanded_ridge_direct,48,32,2.2304134822972124,2.641472769685981,-0.06971885981929042,-0.09930263783005937,-0.027115124830613842,0.5117647058823529,0.4684385382059801,0.4235294117647059,2.641472769685981,2.2304134822972124,0.0046427489311015,-0.13379765395894427,0.59375,2.302446567194577
valence,emg_expanded_ridge_direct,49,32,0.9664280487536674,1.258476945245667,0.4290149404130666,0.3501487710191347,0.2129094158064229,0.525974025974026,0.3764102564102564,0.6796536796536796,1.258476945245667,0.9664280487536674,0.8504181806303849,0.8756073298369274,0.9375,2.10389163922517
